Country,Indicator,Unit,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Lao People's Dem. Rep.,Implicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,268550604.5,650008164.0,867834193.0,919332436.4,961319203.5,1022122824.0,1006250732.0,995541166.9,1078332232.0,1142088426.0,1289642906.0,1388953127.0,1477403955.0,1560920997.0,1645809286.0,1735199818.0
Lao People's Dem. Rep.,Implicit Fossil Fuel Subsidies - Congestion,USD at constant 2021 prices,52847906.69,58856608.53,67776387.04,90468636.28,66538316.52,50876608.38,68208128.48,69062235.04,70639106.07,73295429.58,76323266.23,79572951.77,82856952.5,85991457.87,89096490.56,92293234.83
Lao People's Dem. Rep.,Implicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lao People's Dem. Rep.,Implicit Fossil Fuel Subsidies - Foregone VAT,USD at constant 2021 prices,15576505.31,19903903.46,22751719.89,30350947.44,24804058.74,26601872.19,32741389.26,32511640.27,33253228.51,35138264.77,37858757.12,40929982.54,44637001.78,48032927.94,51490680.31,55185648.19
Lao People's Dem. Rep.,Implicit Fossil Fuel Subsidies - Global Warming,USD at constant 2021 prices,341032889.1,702178948.4,917050175.5,1002272884.0,999473827.9,1084995747.0,1071610898.0,1046797168.0,1130851286.0,1195665817.0,1332742197.0,1425335497.0,1505863085.0,1585419966.0,1666569079.0,1751299823.0
Lao People's Dem. Rep.,Implicit Fossil Fuel Subsidies - Local Air Pollution,USD at constant 2021 prices,178304799.9,227388507.4,273387458.0,347196517.2,279928879.4,344945339.1,368386300.6,362155486.3,414011045.2,469860833.0,539109363.1,613346216.1,703169134.2,778155015.7,850450996.3,928816345.4
Lao People's Dem. Rep.,Implicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lao People's Dem. Rep.,Implicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,513549073.6,574342398.2,661996594.9,883094438.2,653406611.1,692498124.0,812744064.5,806573247.9,875427559.6,956579219.8,1045395199.0,1145926497.0,1268535496.0,1381246723.0,1493767109.0,1614817101.0
Lao People's Dem. Rep.,Implicit Fossil Fuel Subsidies - Road damage,USD at constant 2021 prices,13911429.2,15082352.6,17472108.85,23272155.19,16814645.75,14499679.53,19506756.37,20975161.18,21782421.21,22910786.63,24309069.86,25790627.34,27392595.84,29009957.14,30690785.74,32458934.37
Lao People's Dem. Rep.,Implicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,782099678.0,1224350562.0,1529830788.0,1802426875.0,1614725815.0,1714620948.0,1818994797.0,1802114415.0,1953759792.0,2098667646.0,2335038106.0,2534879624.0,2745939451.0,2942167720.0,3139576395.0,3350016919.0
Latvia,Explicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,Explicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,65402123.98,81299027.5,119664647.2,158462746.0,184671364.2,224975183.8,193431772.9,183149507.7,183546403.5,183261341.6,182522007.0,184148709.3,191427377.7,196182185.7,200911601.3,205504123.1
Latvia,Explicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,6184816.243,8330135.556,17070658.76,19250193.75,6684206.638,11714853.51,63529911.24,75212598.08,45102019.73,39737701.43,35445370.98,31945952.41,30268879.3,28765042.98,27968958.65,27196836.46
Latvia,Explicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,Explicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,74288499.96,93665575.75,142521743.4,182999976.3,191355570.8,236690037.3,256961684.2,258362105.8,228648423.2,222999043.0,217967378.0,216094661.7,221696257.0,224947228.7,228880560.0,232700959.6
Latvia,Fossil Fuel Subsidies - Total Implicit and Explicit,USD at constant 2021 prices,683211571.7,734411498.8,850445531.8,927369343.7,1037126725.0,880779676.4,1151719407.0,1203753850.0,1136322393.0,1164260972.0,1193167166.0,1231093481.0,1278103629.0,1322864689.0,1368835682.0,1415961335.0
Latvia,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD at constant 2021 prices,125258996.8,132795539.3,126278304.4,139323668.9,47831218.71,44244127.13,237085745.7,191040048.3,140503009.5,134286094.4,132462051.9,131456760.6,133911934.8,136231530.2,139631372.2,143127587.5
Latvia,Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,USD at constant 2021 prices,10591225.67,9817354.769,10328991.8,11969914.42,9715448.431,7718885.618,6951519.715,4601807.809,5376008.0,5816359.91,6231771.942,6617148.947,6990757.504,7369410.348,7756257.019,8149939.399
Latvia,Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,USD at constant 2021 prices,65402123.98,81299027.5,119664647.2,158462746.0,184671364.2,224975183.8,193431772.9,183149507.7,183546403.5,183261341.6,182522007.0,184148709.3,191427377.7,196182185.7,200911601.3,205504123.1
Latvia,Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,USD at constant 2021 prices,500237058.7,527854561.9,608005535.1,630001116.5,794908693.7,603841479.9,714250368.4,824962485.8,806896971.6,840897175.8,871951335.1,908870862.4,945773559.5,983081562.6,1020536451.0,1059179685.0
Latvia,Implicit Fossil Fuel Subsidies - Accidents,USD at constant 2021 prices,45396583.37,47902875.67,54768059.38,54500610.14,70608514.09,61177696.95,63144518.72,69252410.75,66538473.84,68772076.24,70161348.25,72009649.54,73727511.71,75372769.0,77049893.0,78740197.53
Latvia,Implicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,10591225.67,9817354.769,10328991.8,11969914.42,9715448.431,7718885.618,6951519.715,4601807.809,5376008.0,5816359.91,6231771.942,6617148.947,6990757.504,7369410.348,7756257.019,8149939.399
Latvia,Implicit Fossil Fuel Subsidies - Congestion,USD at constant 2021 prices,103229765.2,108928959.8,124540075.3,123931907.8,160560548.6,129343989.1,153977839.3,170046746.0,166503584.3,182492438.0,192611699.2,204782262.7,217443637.6,230509727.8,244360849.1,259055474.8
Latvia,Implicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,Implicit Fossil Fuel Subsidies - Foregone VAT,USD at constant 2021 prices,31631842.74,29360056.77,31681905.93,39702729.28,40658517.65,26602277.99,47378029.76,63392624.46,51838505.79,51114754.73,51660096.26,52640344.19,53958462.36,55363410.34,57043331.13,58788160.44
Latvia,Implicit Fossil Fuel Subsidies - Global Warming,USD at constant 2021 prices,153468071.9,164386173.6,164954762.6,189367644.2,147502424.8,108948903.7,252103572.1,217648524.3,204584161.1,210934353.4,221367074.3,232427385.6,244885695.1,257125238.8,269494219.7,282144301.1
Latvia,Implicit Fossil Fuel Subsidies - Local Air Pollution,USD at constant 2021 prices,258373356.3,272415601.7,311682571.6,316669175.8,400373099.1,293131023.3,352217146.5,395176657.2,387479969.9,395276812.2,404764879.4,416280253.5,427186705.1,437864773.1,447702793.5,457449338.4
Latvia,Implicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,98094787.38,103074006.4,89589261.46,102398336.4,41147012.07,32529273.61,173555834.5,115827450.2,95400989.75,94548392.99,97016680.94,99510808.19,103643055.5,107466487.2,111662413.6,115930751.1
Latvia,Implicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,500237058.7,527854561.9,608005535.1,630001116.5,794908693.7,603841479.9,714250368.4,824962485.8,806896971.6,840897175.8,871951335.1,908870862.4,945773559.5,983081562.6,1020536451.0,1059179685.0
Latvia,Implicit Fossil Fuel Subsidies - Road damage,USD at constant 2021 prices,16823452.28,17752255.42,20296413.63,20197300.02,26068049.99,24885748.11,25936616.24,29874781.21,30729274.45,32671494.13,34634690.56,36858923.93,39205360.58,41681541.15,44304035.47,47082903.38
Latvia,Implicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,608923071.8,640745923.1,707923788.4,744369367.3,845771154.2,644089639.2,894757722.7,945391743.8,907673969.3,941261928.8,975199788.0,1014998820.0,1056407372.0,1097917460.0,1139955122.0,1183260376.0
Lebanon,Explicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lebanon,Explicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,1649159355.0,855595865.6,2139445831.0,1163194628.0,2986245272.0,2465382409.0,2445208687.0,2283187196.0,2258662294.0,2263273717.0,2223031612.0,2229450291.0,2336427100.0,2402257612.0,2437791692.0,2541695858.0
Lebanon,Explicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lebanon,Explicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,80458238.78,128939586.1,143201865.2,8409511.863,67653931.4,30298205.41,87124020.23,17165962.78,13752612.24,15480901.63,16314262.63,17088757.37,17815538.15,18511650.72,18946978.54,19370956.49
Lebanon,Explicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,1835767232.0,1041441023.0,2419905378.0,1242826827.0,3053899203.0,2495680615.0,2532332707.0,2300353159.0,2272414907.0,2278754619.0,2239345875.0,2246539048.0,2354242638.0,2420769263.0,2456738671.0,2561066814.0
Lebanon,Fossil Fuel Subsidies - Total Implicit and Explicit,USD at constant 2021 prices,3837601529.0,3365814711.0,5089756560.0,3554283330.0,6352402809.0,4150171760.0,5996900497.0,5638239232.0,5153456697.0,5127833194.0,5197969854.0,5300466944.0,5481742841.0,5620310561.0,5725025638.0,5907920593.0
Lebanon,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD at constant 2021 prices,0.0,0.0,0.0,0.0,13.0,14.8,12.4,5.7,8.3,8.86,9.68,10.6,11.2,11.8,12.4,102303.262
Lebanon,Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,USD at constant 2021 prices,49390789.44,52048827.87,54285038.78,55364234.45,52866703.05,54818755.25,58463477.72,46768918.32,57431313.83,60884486.3,62897428.09,64383886.41,65686246.63,66987136.77,68317908.16,71176498.71
Lebanon,Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,USD at constant 2021 prices,1649159355.0,855595865.6,2139445831.0,1163194628.0,2986245272.0,2465382409.0,2445208687.0,2283187196.0,2258662294.0,2263273717.0,2223031612.0,2229450291.0,2336427100.0,2402257612.0,2437791692.0,2541695858.0
Lebanon,Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,USD at constant 2021 prices,2032901747.0,2401264446.0,2758768008.0,2264501780.0,3313290822.0,1629970581.0,3493228320.0,3308283112.0,2837363081.0,2803674982.0,2912040805.0,3006632756.0,3079629484.0,3151065800.0,3218916025.0,3294945933.0
Lebanon,Implicit Fossil Fuel Subsidies - Accidents,USD at constant 2021 prices,296917950.6,333493993.3,376563658.0,331625651.1,357188208.7,151841583.0,332195954.7,343816288.0,296859878.1,297226070.4,310278362.7,324445999.7,339098055.5,354231667.8,369563141.3,385358369.9
Lebanon,Implicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,49390789.44,52048827.87,54285038.78,55364234.45,52866703.05,54818755.25,58463477.72,46768918.32,57431313.83,60884486.3,62897428.09,64383886.41,65686246.63,66987136.77,68317908.16,71176498.71
Lebanon,Implicit Fossil Fuel Subsidies - Congestion,USD at constant 2021 prices,634310480.2,712448454.6,804458855.6,708457085.7,763066778.9,220346022.8,706140641.1,711052228.5,599701932.9,587863074.0,600821936.2,614076296.3,625520056.3,635280970.6,642740575.9,648831504.9
Lebanon,Implicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lebanon,Implicit Fossil Fuel Subsidies - Foregone VAT,USD at constant 2021 prices,202188071.6,226850164.5,253435858.0,255015560.0,274365042.3,92077495.2,336369301.1,390537437.4,278871962.8,255350856.1,257472203.7,259919079.2,262303614.1,264600546.4,267038098.1,269370844.9
Lebanon,Implicit Fossil Fuel Subsidies - Global Warming,USD at constant 2021 prices,398329000.2,504017102.7,600717016.6,519751787.5,1122126086.0,732815528.0,1397314253.0,1292715533.0,1162184703.0,1175596435.0,1252150274.0,1315588907.0,1362110519.0,1407817257.0,1452446579.0,1505815462.0
Lebanon,Implicit Fossil Fuel Subsidies - Local Air Pollution,USD at constant 2021 prices,409941577.9,481708406.2,560046595.5,443507094.1,726249672.0,405891345.1,638452509.3,545589732.7,486453418.9,473835098.8,477445598.8,478106553.7,475315606.4,473073031.7,470589289.5,470177095.8
Lebanon,Implicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,0.0,0.0,0.0,0.0,13.0,14.8,12.4,5.7,8.3,8.86,9.68,10.6,11.2,11.8,12.4,102303.262
Lebanon,Implicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,1952443508.0,2272324860.0,2615566143.0,2256092269.0,3245636890.0,1599672376.0,3406104300.0,3291117149.0,2823610469.0,2788194080.0,2895726542.0,2989543999.0,3061813945.0,3132554149.0,3199969046.0,3275574977.0
Lebanon,Implicit Fossil Fuel Subsidies - Road damage,USD at constant 2021 prices,60147217.14,65855566.28,74629198.2,53099324.72,55507818.84,51519171.79,54095130.38,54174853.93,56969895.34,59207040.89,60455604.49,61791059.2,63152352.37,64537824.51,65909282.88,67300500.87
Lebanon,Implicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,2001834298.0,2324373688.0,2669851182.0,2311456503.0,3298503606.0,1654491146.0,3464567790.0,3337886073.0,2881041791.0,2849078575.0,2958623980.0,3053927896.0,3127500203.0,3199541298.0,3268286967.0,3346853779.0
"Lesotho, Kingdom of",Explicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lesotho, Kingdom of",Explicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lesotho, Kingdom of",Explicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lesotho, Kingdom of",Explicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,4059985.967,2922430.975,2834167.291,5365685.465,2168411.407,290786.384,1726302.989,4014461.25,3291617.614,2756307.501,2750200.027,2767655.257,2786869.879,2808319.129,2827692.617,2850050.115
"Lesotho, Kingdom of",Explicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,4065366.425,2928378.527,2839154.984,5370005.222,2168411.407,290786.384,1726302.989,4014461.25,3291617.614,2756307.501,2750200.027,2767655.257,2786869.879,2808319.129,2827692.617,2850050.115
"Lesotho, Kingdom of",Fossil Fuel Subsidies - Total Implicit and Explicit,USD at constant 2021 prices,55595690.29,51749147.33,51432167.35,65691757.99,64208069.78,56730367.55,66333402.27,67373439.44,69599588.3,72311111.23,75981687.63,78231513.88,81820128.64,85667095.73,89781230.28,94242104.38
"Lesotho, Kingdom of",Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD at constant 2021 prices,0.0,0.0,0.0,0.0,158.661,162.727,166.795,170.863,168.259,172.448,176.642,180.832,184.959,189.066,193.158,197.25
"Lesotho, Kingdom of",Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,USD at constant 2021 prices,224.734,226.189,280.561,265.155,275.238,282.104,289.116,296.146,298.977,306.105,313.168,320.185,327.222,334.263,341.307,348.355
"Lesotho, Kingdom of",Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lesotho, Kingdom of",Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,USD at constant 2021 prices,55590085.1,51742973.59,51426899.1,65687173.07,64207635.88,56729922.72,66332946.36,67372972.43,69599121.07,72310632.68,75981197.82,78231012.86,81819616.46,85666572.4,89780695.82,94241558.77
"Lesotho, Kingdom of",Implicit Fossil Fuel Subsidies - Accidents,USD at constant 2021 prices,19114750.15,17927045.12,17639896.97,22152364.52,23252226.86,21820952.43,24330493.19,24528633.2,25352216.25,26733436.92,28334080.37,29199834.06,30922492.33,32770787.43,34803369.0,37017567.26
"Lesotho, Kingdom of",Implicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,224.734,226.189,280.561,265.155,275.238,282.104,289.116,296.146,298.977,306.105,313.168,320.185,327.222,334.263,341.307,348.355
"Lesotho, Kingdom of",Implicit Fossil Fuel Subsidies - Congestion,USD at constant 2021 prices,645446.337,605341.19,595645.08,748017.234,785156.203,717402.113,943799.451,1003741.849,1086629.415,1217022.932,1364454.444,1449210.326,1603196.474,1772544.79,1963550.704,2178067.55
"Lesotho, Kingdom of",Implicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lesotho, Kingdom of",Implicit Fossil Fuel Subsidies - Foregone VAT,USD at constant 2021 prices,8742026.536,8458202.633,9226314.71,10819680.59,10794819.81,8404405.187,11202863.7,11445416.71,11267144.79,11325849.27,11695192.18,11849633.7,12157772.33,12495082.12,12883806.86,13309085.55
"Lesotho, Kingdom of",Implicit Fossil Fuel Subsidies - Global Warming,USD at constant 2021 prices,16332429.93,15654970.18,15701137.19,19290486.82,19360457.16,18408287.71,20364414.53,18642363.77,20468066.31,21740506.47,22849216.43,23688920.74,24649445.94,25655536.2,26646597.8,27693580.6
"Lesotho, Kingdom of",Implicit Fossil Fuel Subsidies - Local Air Pollution,USD at constant 2021 prices,4790529.055,4437333.034,3984664.499,5290306.462,5637719.063,4836376.296,5303932.04,5012584.828,5348928.107,5647568.391,5947052.586,6070715.681,6315657.876,6591647.005,6884035.474,7212113.635
"Lesotho, Kingdom of",Implicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,0.0,0.0,0.0,0.0,158.661,162.727,166.795,170.863,168.259,172.448,176.642,180.832,184.959,189.066,193.158,197.25
"Lesotho, Kingdom of",Implicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,51530099.13,48820542.61,48592731.8,60321487.61,62039224.47,56439136.33,64606643.37,63358511.18,66307503.45,69554325.18,73230997.79,75463357.6,79032746.58,82858253.27,86953003.2,91391508.66
"Lesotho, Kingdom of",Implicit Fossil Fuel Subsidies - Road damage,USD at constant 2021 prices,1905141.856,1737876.644,1445353.916,2020897.143,2209279.275,2252157.433,2461596.381,2726237.835,2784985.82,2890419.75,3041491.588,3205544.113,3384693.818,3573179.045,3772177.827,3981639.661
"Lesotho, Kingdom of",Implicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,51530323.86,48820768.8,48593012.37,60321752.77,62039658.37,56439581.16,64607099.29,63358978.19,66307970.69,69554803.73,73231487.6,75463858.62,79033258.76,82858776.6,86953537.66,91392054.26
Liberia,Explicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liberia,Explicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,3933228.41,20769913.36,8466747.935,8161720.645,8602347.272,8875372.852,9289050.107,9832248.387,10609114.63,11378588.15,12216925.91,13092610.55
Liberia,Explicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liberia,Explicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,0.0,0.0,0.0,0.0,3980.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liberia,Explicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,0.0,0.0,0.0,0.0,3937208.971,20769913.36,8466747.935,8161720.645,8602347.272,8875372.852,9289050.107,9832248.387,10609114.63,11378588.15,12216925.91,13092610.55
Liberia,Fossil Fuel Subsidies - Total Implicit and Explicit,USD at constant 2021 prices,84242710.49,86479367.61,83782206.36,63939411.99,133631358.1,133167768.3,144551852.3,145446785.5,158823715.5,162453918.7,172403945.1,183023044.1,196576038.6,211087747.3,227057249.3,244295256.9
Liberia,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD at constant 2021 prices,0.0,0.0,0.0,0.0,149.834,155.701,69266.12,37153.309,49705.651,54614.677,77618.411,114414.769,191940.142,276796.084,372833.765,476913.856
Liberia,Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,USD at constant 2021 prices,0.0,0.0,0.0,0.0,265.379,272.904,708678.465,588670.802,952581.669,982561.145,1259748.591,1794298.035,2754582.907,3712048.723,4840315.377,6081295.486
Liberia,Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,3933228.41,20769913.36,8466747.935,8161720.645,8602347.272,8875372.852,9289050.107,9832248.387,10609114.63,11378588.15,12216925.91,13092610.55
Liberia,Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,USD at constant 2021 prices,84242710.49,86479367.61,83782206.36,63939411.99,129697714.5,112397426.4,135307159.8,136659240.8,149219080.9,152541370.0,161777528.0,171282082.9,183020400.9,195720314.4,209627174.3,224644437.0
Liberia,Implicit Fossil Fuel Subsidies - Accidents,USD at constant 2021 prices,31475092.9,32310756.61,31303029.36,23889265.46,37633927.44,36377724.48,39510740.05,40872531.18,43839730.93,45080787.05,48126496.84,51402512.42,56516055.43,62202722.45,68645092.09,75761808.29
Liberia,Implicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,0.0,0.0,0.0,0.0,265.379,272.904,708678.465,588670.802,952581.669,982561.145,1259748.591,1794298.035,2754582.907,3712048.723,4840315.377,6081295.486
Liberia,Implicit Fossil Fuel Subsidies - Congestion,USD at constant 2021 prices,27316.125,28041.368,27166.797,20732.652,32661.161,30049.386,34336.925,33039.947,33723.089,33080.885,33554.539,33806.564,34101.947,34443.777,34891.405,35351.778
Liberia,Implicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liberia,Implicit Fossil Fuel Subsidies - Foregone VAT,USD at constant 2021 prices,1490387.482,1529961.723,1482247.446,1131214.884,13105803.7,8713397.353,13546785.43,15799661.79,16100613.99,14460391.83,14653991.07,14910055.67,15316407.46,15788583.38,16441317.65,17156356.47
Liberia,Implicit Fossil Fuel Subsidies - Global Warming,USD at constant 2021 prices,49205737.14,50512158.16,48936760.71,37346690.16,77123798.97,65264650.28,80498990.23,78292017.2,87621379.37,91144380.2,97164436.55,103402514.6,110231244.7,117332983.5,124836955.2,132769116.8
Liberia,Implicit Fossil Fuel Subsidies - Local Air Pollution,USD at constant 2021 prices,1997272.987,2050300.592,1986354.593,1515909.298,1765257.437,1979149.428,2460332.297,2254560.454,2592291.388,2825791.763,3101871.83,3406999.649,3833844.478,4314786.086,4846056.785,5443635.989
Liberia,Implicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,0.0,0.0,0.0,0.0,149.834,155.701,69266.12,37153.309,49705.651,54614.677,77618.411,114414.769,191940.142,276796.084,372833.765,476913.856
Liberia,Implicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,84242710.49,86479367.61,83782206.36,63939411.99,129693733.9,112397426.4,135307159.8,136659240.8,149219080.9,152541370.0,161777528.0,171282082.9,183020400.9,195720314.4,209627174.3,224644437.0
Liberia,Implicit Fossil Fuel Subsidies - Road damage,USD at constant 2021 prices,46903.862,48149.159,46647.455,35599.539,32700.393,32884.032,33919.461,33254.308,33629.486,34114.136,34544.124,34906.824,35269.976,35639.989,36010.261,36377.076
Liberia,Implicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,84242710.49,86479367.61,83782206.36,63939411.99,129694149.1,112397855.0,136085104.4,137285064.9,150221368.3,153578545.9,163114895.0,173190795.7,185966924.0,199709159.2,214840323.4,231202646.4
Libya,Explicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Libya,Explicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Libya,Explicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Libya,Explicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,2280754214.0,2701295670.0,3164434838.0,3635052841.0,3812847793.0,1152885500.0,3163081720.0,2299437374.0,3080789864.0,3925571399.0,4468913815.0,5118985774.0,5999730028.0,7367351041.0,8892064276.0,11530467460.0
Libya,Explicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,2280754214.0,2701295670.0,3164434838.0,3635052841.0,3812847793.0,1152885500.0,3163081720.0,2299437374.0,3080789864.0,3925571399.0,4468913815.0,5118985774.0,5999730028.0,7367351041.0,8892064276.0,11530467460.0
Libya,Fossil Fuel Subsidies - Total Implicit and Explicit,USD at constant 2021 prices,6713555143.0,7620078294.0,8230952787.0,9853044724.0,12062999560.0,5833478876.0,12563789540.0,7772744724.0,11734088920.0,13181138730.0,14617623970.0,15911192530.0,17649691290.0,20221411670.0,23078589760.0,27769866980.0
Libya,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD at constant 2021 prices,1293363611.0,1728998892.0,1643133388.0,1667314535.0,1566246168.0,1005401966.0,1450246945.0,1124673507.0,1519769591.0,1652600729.0,1850829962.0,1998144967.0,2126602886.0,2230711514.0,2324661978.0,2418025497.0
Libya,Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,USD at constant 2021 prices,0.0,0.0,0.0,0.0,298.886,296.042,305.814,299.161,309.741,317.953,326.14,333.386,340.551,347.582,354.575,361.309
Libya,Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Libya,Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,USD at constant 2021 prices,5420545352.0,5891552396.0,6588268903.0,8186186308.0,10496753090.0,4828076614.0,11113542290.0,6648070918.0,10214319020.0,11528537690.0,12766793680.0,13913047230.0,15523088060.0,17990699810.0,20753927430.0,25351841120.0
